Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,class
6,104803327,3,5,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,12.6,28.17445651649735,0.6011259547132507,0.07633345456676201,14971903.857142858,21219312.87418706,45031019.0,10.0,90112051.0,45056025.5,125.15790027001893,45056114.0,45055937.0,104778232.0,26194558.0,22587343.03404216,45056213.0,10.0,0,0,0,0,96,160,0.02862504546253575,0.04770840910422625,0.0,63.0,7.0,21.0,441.0,0,0,0,0,1,0,0,0,1.0,7.875,0.0,12.6,0,0,0,0,0,0,3,0,5,63,337,395,0,32,25107.33333333333,81.2055006347066,25194.0,25033.0,34909331.666666664,17531037.697191384,45031019.0,14666233.0,2
17,713,1,1,45.0,197.0,45.0,45.0,45.0,0.0,197.0,197.0,197.0,0.0,339410.9396914446,2805.0490883590464,713.0,0.0,713.0,713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1402.5245441795232,1402.5245441795232,45.0,197.0,95.66666666666666,87.75724091682311,7701.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,45.0,197.0,0,0,0,0,0,0,1,45,1,197,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,411095,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.0312214938153,4.86505552244615,411095.0,0.0,411095.0,411095.0,411095.0,411095.0,0.0,411095.0,411095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.86505552244615,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,413741,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,106.34672415835028,4.83394200719774,413741.0,0.0,413741.0,413741.0,413741.0,413741.0,0.0,413741.0,413741.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.83394200719774,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0,6324027,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6325083684810328,2108009.0,2911701.7649544743,5468007.0,324004.0,6324027.0,2108009.0,2911701.7649544743,5468007.0,324004.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6325083684810328,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,532016.0,0.0,532016.0,532016.0,5468007.0,0.0,5468007.0,5468007.0,2
17,131974,1,1,37.0,225.0,37.0,37.0,37.0,0.0,225.0,225.0,225.0,0.0,1985.239516874536,15.15450012881325,131974.0,0.0,131974.0,131974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,7.577250064406625,7.577250064406625,37.0,225.0,99.66666666666666,108.54185060764964,11781.333333333332,0,0,0,0,0,0,0,0,1.0,149.5,37.0,225.0,0,0,0,0,0,0,1,37,1,225,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,703,1,1,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,355618.77667140827,2844.9502133712663,703.0,0.0,703.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1422.4751066856331,1422.4751066856331,37.0,213.0,95.66666666666666,101.61364737737414,10325.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,37.0,213.0,0,0,0,0,0,0,1,37,1,213,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,732,1,1,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,560109.2896174863,2732.24043715847,732.0,0.0,732.0,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1366.120218579235,1366.120218579235,37.0,373.0,149.0,193.98969044771422,37632.0,0,0,0,0,0,0,0,0,1.0,223.5,37.0,373.0,0,0,0,0,0,0,1,37,1,373,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,104847235,4,5,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,12.6,28.17445651649735,0.6008742147563548,0.08583917353662211,13105904.375,20345990.648020774,45030478.0,27.0,104847208.0,34949069.333333336,17505692.308519144,45056007.0,14735237.0,104821749.0,26205437.25,22579936.034591645,45056338.0,112.0,0,0,0,0,128,160,0.03815074379405428,0.04768842974256785,0.0,63.0,6.3,19.922349259060788,396.9,0,0,0,0,1,0,0,0,1.0,7.0,0.0,12.6,0,0,0,0,0,0,4,0,5,63,237,341,0,32,25623.66666666667,205.59750322738202,25860.0,25486.0,34923417.333333336,17505655.93622131,45030478.0,14709627.0,1
6,90188260,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06652750590819692,18037652.0,24611385.181099225,44998924.0,61013.0,90119932.0,45059966.0,41.012193308819754,45059995.0,45059937.0,90127247.0,45063623.5,2725.896641474141,45065551.0,45061696.0,0,0,0,0,96,96,0.03326375295409846,0.03326375295409846,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,40140,16284,0,32,61892.5,1243.800828107137,62772.0,61013.0,44998073.5,1202.7886347983176,44998924.0,44997223.0,2
6,61527350,19,20,7800.0,3219.0,2920.0,0.0,410.52631578947364,959.066349716168,1460.0,0.0,160.95,443.8724893954402,179.0910871344207,0.6338644521501414,1619140.7894736843,3744050.494386803,10244909.0,3.0,61527350.0,3418186.111111112,4898998.3480818495,10245017.0,6.0,61371910.0,3230100.5263157887,4830738.285328162,10245046.0,3.0,0,0,0,0,400,408,0.3088057587398125,0.3250586934103289,0.0,2920.0,275.475,733.5324783503944,538069.8967948718,0,0,0,1,0,0,0,0,1.0,282.53846153846155,410.5263157894737,160.95,0,0,0,0,0,0,19,7800,20,3219,29200,16384,5,20,104540.0,255700.76725109768,626487.0,108.0,10149823.833333332,130277.87105478287,10244909.0,9946510.0,2
17,273301,1,1,34.0,446.0,34.0,34.0,34.0,0.0,446.0,446.0,446.0,0.0,1756.305319043838,7.317938829349325,273301.0,0.0,273301.0,273301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.6589694146746634,3.6589694146746634,34.0,446.0,171.33333333333334,237.86831090612583,56581.33333333334,0,0,0,0,0,0,0,0,1.0,257.0,34.0,446.0,0,0,0,0,0,0,1,34,1,446,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6,2166,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.3610341643583,2166.0,0.0,2166.0,2166.0,2166.0,2166.0,0.0,2166.0,2166.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,923.3610341643583,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17,739,1,1,34.0,216.0,34.0,34.0,34.0,0.0,216.0,216.0,216.0,0.0,338294.99323410017,2706.359945872801,739.0,0.0,739.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1353.1799729364004,1353.1799729364004,34.0,216.0,94.66666666666666,105.07774899251189,11041.333333333332,0,0,0,0,0,0,0,0,1.0,142.0,34.0,216.0,0,0,0,0,0,0,1,34,1,216,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,420532,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,104.62937422122455,4.755880646419297,420532.0,0.0,420532.0,420532.0,420532.0,420532.0,0.0,420532.0,420532.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.755880646419297,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6,91303277,14,12,644.0,4326.0,262.0,0.0,45.99999999999999,81.87138130582063,1308.0,0.0,360.50000000000006,574.0960483466793,54.43397174013809,0.284765244515813,3652131.08,12444169.676947493,44999249.0,11.0,91097393.0,7007491.76923077,16962878.761462227,45251501.0,48.0,91097106.0,8281555.090909091,18255522.5630977,45205335.0,11.0,0,0,0,0,456,392,0.15333513166236082,0.13143011285345213,0.0,1308.0,184.0740740740741,410.7631664565105,168726.37891737898,0,0,0,1,0,0,0,0,0.0,191.15384615384616,46.0,360.5,0,0,0,0,0,0,14,644,12,4326,29200,350,6,32,550098.5,486507.1431258744,894111.0,206086.0,44998598.0,920.6530291048848,44999249.0,44997947.0,2
6,59074716,12,13,570.0,4351.0,203.0,0.0,47.5,72.75050765208697,1308.0,0.0,334.69230769230774,555.8620009521825,83.30128916743331,0.423192893555341,2461446.4999999995,11904996.763724258,58353127.0,10.0,59074659.0,5370423.545454546,17611587.72281138,58471013.0,35.0,58945266.0,4912105.5,16871455.053782877,58485786.0,22.0,0,0,0,0,392,424,0.2031325889065637,0.22006030464877727,0.0,1308.0,189.2692307692308,415.5929313828432,172717.48461538466,0,0,0,1,0,0,0,0,1.0,196.84,47.5,334.6923076923077,0,0,0,0,0,0,12,570,13,4351,29200,350,5,32,586378.0,0.0,586378.0,586378.0,58353127.0,0.0,58353127.0,58353127.0,5
6,3719,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.6684592632428,1859.5,2618.4164107337856,3711.0,8.0,3719.0,1859.5,2618.4164107337856,3711.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,806.6684592632428,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17,698,1,1,33.0,345.0,33.0,33.0,33.0,0.0,345.0,345.0,345.0,0.0,541547.2779369628,2865.3295128939826,698.0,0.0,698.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1432.6647564469913,1432.6647564469913,33.0,345.0,137.0,180.1332839871632,32448.0,0,0,0,0,0,0,0,0,1.0,205.5,33.0,345.0,0,0,0,0,0,0,1,33,1,345,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,203953,1,1,35.0,443.0,35.0,35.0,35.0,0.0,443.0,443.0,443.0,0.0,2343.677219751609,9.806180835780793,203953.0,0.0,203953.0,203953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4.903090417890397,4.903090417890397,35.0,443.0,171.0,235.55890982936728,55488.0,0,0,0,0,0,0,0,0,1.0,256.5,35.0,443.0,0,0,0,0,0,0,1,35,1,443,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6,115561177,380,455,204546.0,25307.0,1308.0,0.0,538.2789473684212,567.5886745816907,536.0,0.0,55.61978021978017,98.24191598915563,1989.0157401217887,7.225610033376522,138562.56235011976,668900.209971325,10956309.0,0.0,115437188.0,304583.60949868057,1001792.0184072284,11080825.0,3.0,115435318.0,254262.81497797358,920157.3764007716,11082463.0,0.0,1,0,0,0,12160,14560,3.288301572075542,3.937308461300978,0.0,1308.0,275.23205741626754,457.4315785763768,209243.6490788759,0,1,0,0,1,0,0,0,1.0,275.5616766467066,538.2789473684211,55.61978021978022,0,0,0,0,0,0,380,204546,455,25307,12595,1653,314,32,16012500.2,13045117.042756945,34978927.0,463210.0,6988715.0,2259431.1535872254,10956309.0,5674988.0,5
17,472,1,1,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,461864.406779661,4237.28813559322,472.0,0.0,472.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2118.64406779661,2118.64406779661,33.0,185.0,83.66666666666666,87.75724091682311,7701.333333333332,0,0,0,0,0,0,0,0,1.0,125.5,33.0,185.0,0,0,0,0,0,0,1,33,1,185,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,20132280,3,1,417.0,21.0,139.0,139.0,139.0,0.0,21.0,21.0,21.0,0.0,21.756105120731483,0.1986858915135295,6710760.0,6465441.476255431,14088690.0,2033592.0,6043590.0,3021795.0,1397530.0849777795,4009998.0,2033592.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.14901441863514714,0.049671472878382375,21.0,139.0,115.4,52.771204268995035,2784.8,0,0,0,0,0,0,0,0,0.0,144.25,139.0,21.0,0,0,0,0,0,0,3,417,1,21,-1,-1,2,8,6043590.0,0.0,6043590.0,6043590.0,14088690.0,0.0,14088690.0,14088690.0,1
6,459,3,0,117.0,0.0,117.0,0.0,39.0,67.54998149518622,0.0,0.0,0.0,0.0,254901.9607843137,6535.9477124182995,229.5,119.50104602052653,314.0,145.0,459.0,229.5,119.50104602052653,314.0,145.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,6535.9477124182995,0.0,0.0,117.0,29.25,58.5,3422.25,0,0,0,0,1,0,0,0,0.0,39.0,39.0,0.0,0,0,0,0,0,0,3,117,0,0,52886,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6,81251628,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06153722852174728,20312907.0,23520408.408371754,44998584.0,201347.0,81251628.0,40625814.0,6468778.297281334,45199931.0,36051697.0,45201553.0,45201553.0,0.0,45201553.0,45201553.0,0,0,0,0,96,64,0.03692233711304837,0.024614891408698915,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,2,0,340,553,0,32,201347.0,0.0,201347.0,201347.0,44998584.0,0.0,44998584.0,44998584.0,2
6,59032151,13,13,2907.0,906.0,1338.0,0.0,223.61538461538456,380.7487225764385,267.0,0.0,69.69230769230771,93.0558834029178,64.59192042654858,0.4404379572751804,2361286.04,11770190.731024748,58858169.0,4.0,59000912.0,4916742.666666666,16996975.124296807,58889369.0,5.0,59000496.0,4916708.0,16996991.070483666,58889386.0,11.0,0,0,0,0,424,424,0.2202189786375902,0.2202189786375902,0.0,1338.0,141.2222222222222,278.61323251657194,77625.33333333334,0,0,0,1,0,0,0,0,1.0,146.65384615384616,223.61538461538456,69.69230769230771,0,0,0,0,0,0,13,2907,13,906,29200,388,9,32,142743.0,0.0,142743.0,142743.0,58858169.0,0.0,58858169.0,58858169.0,1
6,59716655,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08372873530843279,14929163.75,21216274.741753753,45030355.0,25669.0,45056024.0,45056024.0,0.0,45056024.0,45056024.0,59690986.0,29845493.0,21511212.174313933,45056217.0,14634769.0,0,0,0,0,64,96,0.03349149412337312,0.05023724118505968,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,3,0,1221,404,0,32,25669.0,0.0,25669.0,25669.0,45030355.0,0.0,45030355.0,45030355.0,1
6,34620634,439,1748,2825.0,2473565.0,1172.0,0.0,6.435079726651484,79.99029478476689,1460.0,0.0,1415.08295194508,189.05853115836786,71529.30821544169,63.170420275954505,15837.435498627627,382402.9594611753,10239320.0,-2.0,24836502.0,56704.34246575343,714253.7155240688,10239752.0,3.0,34612990.0,19812.816256439608,427957.61721039726,10239448.0,1.0,0,0,0,0,8800,34968,12.680299268927307,50.49012100702718,0.0,1460.0,1131.8053016453398,590.5722794973533,348775.6173106997,0,0,0,1,0,0,0,0,3.0,1132.3228166438046,6.43507972665148,1415.08295194508,0,0,0,0,0,0,439,2825,1748,2473565,29200,16384,4,20,2294010.5,3243609.82106734,4587589.0,432.0,10124240.5,162746.98965111462,10239320.0,10009161.0,2
17,119999154,3969,363,793041.0,23916.0,720.0,70.0,199.8087679516248,46.099006616269705,70.0,64.0,65.88429752066111,2.7886611848796914,6808.0229965621265,36.10025450679427,27707.031632417402,14103.566488933753,95983.0,22.0,119999154.0,30241.72227822583,12425.247826756899,95983.0,22.0,119577692.0,330325.1160220996,161375.1757027705,483414.0,2913.0,0,0,0,0,31752,2904,33.07523318039392,3.025021326400351,64.0,720.0,188.59335333487223,57.657547398955536,3324.3927720628017,0,0,0,0,0,0,0,0,0.0,188.63688827331487,199.8087679516251,65.88429752066115,0,0,0,0,0,0,3969,793041,363,23916,-1,-1,3968,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,411026,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.04918910239256,4.865872231926933,411026.0,0.0,411026.0,411026.0,411026.0,411026.0,0.0,411026.0,411026.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.865872231926933,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,329,1,1,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,759878.4194528876,6079.0273556231,329.0,0.0,329.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3039.51367781155,3039.51367781155,37.0,213.0,95.66666666666666,101.61364737737414,10325.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,37.0,213.0,0,0,0,0,0,0,1,37,1,213,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,398487,6,4,196.0,180.0,152.0,0.0,32.66666666666667,61.0529824551321,104.0,0.0,45.0,53.2040098739434,943.5690499313654,25.09492154072781,44276.33333333334,46508.60100562045,120369.0,8.0,398487.0,79697.4,48847.28981530091,120369.0,102.0,278529.0,92843.0,100371.10841273,199385.0,63.0,0,0,0,0,200,136,15.056952924436686,10.037968616291124,0.0,152.0,34.18181818181818,53.646655407058105,2877.9636363636364,0,0,0,1,0,0,0,0,0.0,37.6,32.666666666666664,45.0,0,0,0,0,0,0,6,196,4,180,29200,29,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,1960,1,1,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,209183.67346938766,1020.4081632653059,1960.0,0.0,1960.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,510.20408163265313,510.20408163265313,37.0,373.0,149.0,193.98969044771422,37632.0,0,0,0,0,0,0,0,0,1.0,223.5,37.0,373.0,0,0,0,0,0,0,1,37,1,373,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,130341,1,1,45.0,197.0,45.0,45.0,45.0,0.0,197.0,197.0,197.0,0.0,1856.668277825089,15.344365932438755,130341.0,0.0,130341.0,130341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,7.672182966219378,7.672182966219378,45.0,197.0,95.66666666666666,87.75724091682311,7701.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,45.0,197.0,0,0,0,0,0,0,1,45,1,197,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6,59,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,525423.7288135594,33898.30508474576,59.0,0.0,59.0,59.0,59.0,59.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,33898.30508474576,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,42600,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6,1020235,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880998005361509,204047.0,279365.82922039693,514785.0,33.0,1020202.0,510101.0,6684.98750933762,514828.0,505374.0,1020186.0,510093.0,6682.159082212874,514818.0,505368.0,0,0,0,0,92,60,2.9404990026807547,2.9404990026807547,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,104795293,12,16,1620.0,7132.0,730.0,0.0,135.0,261.62742419499733,1320.0,0.0,445.75000000000006,575.5992239976239,83.51520139363511,0.2671875730143719,3881307.1481481483,19707963.68503565,102488863.0,27.0,104795293.0,9526844.818181818,30833226.55994001,102488863.0,177.0,2052770.0,136851.3333333333,331838.63479401014,1274730.0,64.0,0,0,0,0,252,328,0.11450895986330226,0.15267861315106968,0.0,1320.0,301.7931034482758,481.0387108947786,231398.24137931035,0,0,0,1,0,0,0,0,1.0,312.57142857142856,135.0,445.75,0,0,0,0,0,0,12,1620,16,7132,8192,5580,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,422,1,1,36.0,164.0,36.0,36.0,36.0,0.0,164.0,164.0,164.0,0.0,473933.6492890996,4739.336492890995,422.0,0.0,422.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2369.668246445497,2369.668246445497,36.0,164.0,78.66666666666666,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,1.0,118.0,36.0,164.0,0,0,0,0,0,0,1,36,1,164,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6,218692,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.145281949042491,218692.0,0.0,218692.0,218692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,4.572640974521246,4.572640974521246,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,254,358,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6,104767974,3,5,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,12.6,28.17445651649735,0.6013287991996485,0.07635921259678077,14966853.42857143,21218979.219910827,45030562.0,68.0,90112058.0,45056029.0,15.556349186104045,45056040.0,45056018.0,104742419.0,26185604.75,22593831.84980292,45056944.0,68.0,0,0,0,0,96,160,0.028634704723792787,0.04772450787298798,0.0,63.0,7.0,21.0,441.0,0,0,0,0,1,0,0,0,1.0,7.875,0.0,12.6,0,0,0,0,0,0,3,0,5,63,237,350,0,32,25805.0,501.1776132270874,26382.0,25478.0,34896830.333333336,17552052.38049113,45030562.0,14629466.0,4
17,356,1,1,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,612359.5505617978,5617.9775280898875,356.0,0.0,356.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2808.9887640449438,2808.9887640449438,33.0,185.0,83.66666666666666,87.75724091682311,7701.333333333332,0,0,0,0,0,0,0,0,1.0,125.5,33.0,185.0,0,0,0,0,0,0,1,33,1,185,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,411061,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.04007434419708,4.865457924736232,411061.0,0.0,411061.0,411061.0,411061.0,411061.0,0.0,411061.0,411061.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.865457924736232,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,124227,1,1,45.0,209.0,45.0,45.0,45.0,0.0,209.0,209.0,209.0,0.0,2044.64407898444,16.099559677042834,124227.0,0.0,124227.0,124227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,8.049779838521417,8.049779838521417,45.0,209.0,99.66666666666666,94.68544414709862,8965.333333333332,0,0,0,0,0,0,0,0,1.0,149.5,45.0,209.0,0,0,0,0,0,0,1,45,1,209,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,133270,1,1,37.0,225.0,37.0,37.0,37.0,0.0,225.0,225.0,225.0,0.0,1965.933818563817,15.007128385983345,133270.0,0.0,133270.0,133270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,7.5035641929916705,7.5035641929916705,37.0,225.0,99.66666666666666,108.54185060764964,11781.333333333332,0,0,0,0,0,0,0,0,1.0,149.5,37.0,225.0,0,0,0,0,0,0,1,37,1,225,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
